index_name,거래일,시가,고가,저가,종가,거래량,거래대금,market
코스피,20240411,2665.40,2718.07,2661.92,2706.96,560775279,12788023151776,KOSPI
코스닥,20240411,850.80,860.83,847.54,858.10,634309603,6627155026177,KOSDAQ
코스피,20240412,2710.89,2712.45,2678.21,2681.82,513700589,11900811752051,KOSPI
코스닥,20240412,863.16,867.01,858.24,860.47,713586954,8155086287934,KOSDAQ
코스피,20240415,2661.36,2673.26,2641.16,2670.43,561131612,10504079039761,KOSPI
코스닥,20240415,850.21,854.51,842.84,852.42,819346024,8160339939033,KOSDAQ
코스피,20240416,2644.17,2647.60,2601.45,2609.63,569108199,12254403113490,KOSPI
코스닥,20240416,845.54,848.24,829.76,832.81,913817580,8411933586756,KOSDAQ
코스피,20240417,2619.15,2626.63,2584.18,2584.18,413739439,9777478067974,KOSPI
코스닥,20240417,839.30,845.45,833.03,833.03,804020195,7936679534193,KOSDAQ
코스피,20240418,2595.46,2642.03,2593.26,2634.70,478092001,10569052495153,KOSPI
코스닥,20240418,833.38,856.05,833.38,855.65,755088611,7737431951047,KOSDAQ
코스피,20240419,2600.69,2609.90,2553.55,2591.86,808595285,14042176743601,KOSPI
코스닥,20240419,849.99,850.07,824.99,841.91,1009063963,8969275307402,KOSDAQ
코스피,20240422,2615.72,2629.44,2604.37,2629.44,401098902,11018735871918,KOSPI
코스닥,20240422,844.95,854.16,840.29,845.82,843761718,7996601341460,KOSDAQ
코스피,20240423,2632.15,2641.78,2619.72,2623.02,429631463,9946154694502,KOSPI
코스닥,20240423,848.88,853.62,844.50,845.44,825780662,7327925174239,KOSDAQ
코스피,20240424,2662.84,2677.85,2662.84,2675.75,325067014,10225688741077,KOSPI
코스닥,20240424,856.37,863.12,855.79,862.23,934358800,7912727172769,KOSDAQ
코스피,20240425,2646.80,2656.51,2628.62,2628.62,333127972,8985243758741,KOSPI
코스닥,20240425,855.78,865.15,853.13,853.26,775446043,7983694600233,KOSDAQ
코스피,20240426,2650.94,2662.10,2641.35,2656.33,449709008,10146541218969,KOSPI
코스닥,20240426,860.00,862.80,852.80,856.82,683271667,8074905384866,KOSDAQ
코스피,20240429,2675.46,2687.44,2665.21,2687.44,469734468,10489089310678,KOSPI
코스닥,20240429,860.53,869.73,860.53,869.72,755910544,7564225382304,KOSDAQ
코스피,20240430,2693.22,2710.23,2687.29,2692.06,459144758,11344428164977,KOSPI
코스닥,20240430,872.08,875.64,867.32,868.93,752877283,8006649061856,KOSDAQ
코스피,20240502,2679.04,2692.47,2678.84,2683.65,350476349,9057160630516,KOSPI
코스닥,20240502,865.78,870.33,864.98,867.48,836769165,7902399295864,KOSDAQ
코스피,20240503,2704.31,2705.26,2676.63,2676.63,338068861,7848797486662,KOSPI
코스닥,20240503,872.27,875.11,865.21,865.59,829469053,8660150298738,KOSDAQ
코스피,20240507,2718.17,2734.36,2716.62,2734.36,531621882,11151912973762,KOSPI
코스닥,20240507,874.69,876.94,869.75,871.26,783998239,8025888060428,KOSDAQ
코스피,20240508,2732.11,2745.05,2727.93,2745.05,435902119,10292383900562,KOSPI
코스닥,20240508,870.11,873.65,862.81,872.42,947006930,8382819166304,KOSDAQ
코스피,20240509,2743.29,2749.14,2710.25,2712.14,423239387,11101058191303,KOSPI
코스닥,20240509,871.17,873.53,869.00,870.15,1006048368,9769972549526,KOSDAQ
코스피,20240510,2737.95,2743.58,2723.21,2727.63,585149142,11563964804336,KOSPI
코스닥,20240510,873.56,875.21,864.03,864.16,924994319,9625710715765,KOSDAQ
코스피,20240513,2735.20,2738.38,2713.92,2727.21,624428839,13052128669075,KOSPI
코스닥,20240513,866.67,867.08,852.75,854.43,885999380,8533272314010,KOSDAQ
코스피,20240514,2732.98,2735.82,2722.74,2730.34,442663039,9489212659278,KOSPI
코스닥,20240514,857.44,865.43,856.88,862.15,960315309,9545914235513,KOSDAQ
코스피,20240516,2770.27,2773.46,2748.22,2753.00,520459756,13249181620954,KOSPI
코스닥,20240516,872.31,874.86,868.51,870.37,925107972,9799346835692,KOSDAQ
코스피,20240517,2751.47,2752.17,2724.62,2724.62,575092735,11005778132374,KOSPI
코스닥,20240517,869.06,869.60,854.47,855.06,914349071,9194940965826,KOSDAQ
코스피,20240520,2741.24,2756.41,2734.64,2742.14,581350253,12500110647760,KOSPI
코스닥,20240520,856.22,857.51,843.22,847.08,982466998,8267760876814,KOSDAQ
코스피,20240521,2733.03,2734.48,2719.74,2724.18,560375386,10489048244294,KOSPI
코스닥,20240521,849.32,849.32,843.62,846.51,1044635138,9516856343636,KOSDAQ
코스피,20240522,2723.46,2733.07,2707.87,2723.46,483997430,12376323838301,KOSPI
코스닥,20240522,850.40,850.59,844.97,845.72,895774554,8979786259776,KOSDAQ
코스피,20240523,2719.03,2734.27,2704.00,2721.81,427352678,11447209184793,KOSPI
코스닥,20240523,846.50,849.32,839.16,846.58,988815292,10632204865418,KOSDAQ
코스피,20240524,2693.65,2696.99,2681.17,2687.60,500908705,12361288828031,KOSPI
코스닥,20240524,840.70,845.48,836.95,839.41,795007010,9070443614873,KOSDAQ
코스피,20240527,2697.16,2725.08,2693.66,2722.99,556127364,15845949869992,KOSPI
코스닥,20240527,843.76,848.13,836.65,847.99,790508949,9272187132660,KOSDAQ
코스피,20240528,2715.52,2730.12,2714.34,2722.85,440295367,11584802019062,KOSPI
코스닥,20240528,847.46,852.42,846.90,851.01,757346713,9865655061535,KOSDAQ
코스피,20240529,2719.56,2721.63,2677.07,2677.30,436778898,13070079967445,KOSPI
코스닥,20240529,849.60,849.93,838.08,838.45,1115009510,10696834671485,KOSDAQ
코스피,20240530,2666.63,2666.63,2635.44,2635.44,371856125,11129482602560,KOSPI
코스닥,20240530,835.63,840.74,831.02,831.99,873026664,8382301525396,KOSDAQ
코스피,20240531,2657.87,2664.48,2635.77,2636.52,612935889,16351623106766,KOSPI
코스닥,20240531,835.01,840.02,829.81,839.98,885371312,9847208040585,KOSDAQ
코스피,20240603,2657.81,2690.73,2657.81,2682.52,781592240,13992643801386,KOSPI
코스닥,20240603,840.33,847.07,839.58,844.72,803717242,8115272858174,KOSDAQ
코스피,20240604,2668.73,2679.47,2659.43,2662.10,772736180,12646746857564,KOSPI
코스닥,20240604,844.62,851.49,841.81,845.84,784094004,9171441249240,KOSDAQ
코스피,20240605,2681.11,2697.43,2667.63,2689.50,880548741,13622363107761,KOSPI
코스닥,20240605,849.33,852.18,844.13,850.75,831471304,8845739243052,KOSDAQ
코스피,20240607,2718.25,2729.63,2705.23,2722.67,782912003,12462447568538,KOSPI
코스닥,20240607,856.17,866.48,855.06,866.18,796590630,9404190110707,KOSDAQ
코스피,20240610,2698.71,2718.89,2689.19,2701.17,506087020,11324121353659,KOSPI
코스닥,20240610,862.21,867.60,860.90,864.71,865629274,8946197558084,KOSDAQ
코스피,20240611,2716.72,2718.88,2702.17,2705.32,558002321,11773769470371,KOSPI
코스닥,20240611,866.88,872.36,865.91,868.36,1000758276,10509599816432,KOSDAQ
코스피,20240612,2709.65,2730.30,2707.44,2728.17,509892547,11835577139757,KOSPI
코스닥,20240612,871.36,876.45,867.32,870.67,1132079416,10034936604727,KOSDAQ
코스피,20240613,2764.18,2776.72,2752.61,2754.89,699518216,19134162148383,KOSPI
코스닥,20240613,879.52,879.52,871.12,871.33,887234932,10433567767003,KOSDAQ
코스피,20240614,2759.22,2769.16,2750.86,2758.42,644449341,16184990887368,KOSPI
코스닥,20240614,872.69,873.37,859.69,862.19,856456723,9670454172183,KOSDAQ
코스피,20240617,2754.83,2759.86,2741.03,2744.10,593553914,12456197697927,KOSPI
코스닥,20240617,860.13,864.10,857.11,858.96,769218691,8458557410345,KOSDAQ
코스피,20240618,2765.70,2772.35,2759.03,2763.92,561506029,13267838832074,KOSPI
코스닥,20240618,863.32,864.81,855.35,858.95,933641942,8618831803560,KOSDAQ
코스피,20240619,2786.16,2799.32,2786.16,2797.33,645704781,14066808042407,KOSPI
코스닥,20240619,860.66,866.21,856.16,861.17,994067825,10417454138916,KOSDAQ
코스피,20240620,2802.10,2812.62,2796.37,2807.63,757535346,13575298148135,KOSPI
코스닥,20240620,861.44,864.70,854.94,857.51,608635487,6960296776086,KOSDAQ
코스피,20240621,2794.87,2797.00,2777.33,2784.26,630436126,14490816296257,KOSPI
코스닥,20240621,853.48,856.02,848.50,852.67,736665126,8720937489135,KOSDAQ
코스피,20240624,2772.85,2782.90,2758.09,2764.73,592805538,11078812753402,KOSPI
코스닥,20240624,852.27,852.48,841.43,841.52,648352988,7937421067694,KOSDAQ
코스피,20240625,2765.76,2780.42,2765.76,2774.39,713737960,11766199790852,KOSPI
코스닥,20240625,839.50,844.54,836.12,841.99,632291489,7314385006372,KOSDAQ
코스피,20240626,2767.43,2792.07,2762.98,2792.05,534313884,11323168412450,KOSPI
코스닥,20240626,845.91,846.76,839.34,842.12,674748494,7600388704507,KOSDAQ
코스피,20240627,2767.62,2784.33,2761.55,2784.06,396657412,10269584565618,KOSPI
코스닥,20240627,841.12,844.62,837.80,838.65,755450415,7915202938786,KOSDAQ
코스피,20240628,2792.79,2797.82,2782.40,2797.82,610185807,11019024614744,KOSPI
코스닥,20240628,840.11,842.36,838.29,840.44,638388283,7264941122128,KOSDAQ
코스피,20240701,2792.96,2805.95,2783.98,2804.31,458833418,9944157304446,KOSPI
코스닥,20240701,840.59,847.97,840.40,847.15,577187126,6893292886626,KOSDAQ
코스피,20240702,2798.65,2805.42,2776.62,2780.86,538375736,11647133601222,KOSPI
코스닥,20240702,846.86,847.39,828.49,829.91,679864626,8074187307585,KOSDAQ
코스피,20240703,2797.14,2799.70,2774.71,2794.01,339810996,10242496545245,KOSPI
코스닥,20240703,832.98,838.89,829.50,836.10,762564897,9511364424808,KOSDAQ
코스피,20240704,2817.06,2824.94,2808.88,2824.94,393188294,13065454860401,KOSPI
코스닥,20240704,838.90,844.10,838.90,840.81,702191750,9296454576060,KOSDAQ
코스피,20240705,2836.21,2871.96,2836.21,2862.23,377552188,13140190389256,KOSPI
코스닥,20240705,842.50,849.25,841.98,847.49,761309389,9357799448498,KOSDAQ
코스피,20240708,2862.58,2868.99,2855.53,2857.76,424618390,9937014014952,KOSPI
코스닥,20240708,848.59,859.27,848.59,859.27,723736356,8158779858282,KOSDAQ
코스피,20240709,2872.63,2875.37,2854.13,2867.38,455762091,11239879294434,KOSPI
코스닥,20240709,860.18,864.11,857.60,860.42,980455842,8457573429784,KOSDAQ
코스피,20240710,2863.05,2871.56,2858.87,2867.99,471806287,11839619471928,KOSPI
코스닥,20240710,859.01,860.82,854.60,858.55,849147452,8536923832406,KOSDAQ
코스피,20240711,2888.76,2896.43,2879.28,2891.35,461699309,14647926813477,KOSPI
코스닥,20240711,861.73,862.61,851.72,852.42,787452398,8106335777162,KOSDAQ
코스피,20240712,2867.75,2872.25,2844.88,2857.00,407391102,14083298695846,KOSPI
코스닥,20240712,848.04,855.03,845.03,850.37,735992483,7100416292552,KOSDAQ
코스피,20240715,2869.15,2872.90,2848.93,2860.92,423579422,12161307316952,KOSPI
코스닥,20240715,852.62,852.93,847.68,852.88,762840799,6318964933867,KOSDAQ
코스피,20240716,2861.71,2872.21,2857.07,2866.09,677312149,12657470662958,KOSPI
코스닥,20240716,850.96,851.20,837.29,839.61,847610450,7360066302387,KOSDAQ
코스피,20240717,2865.90,2868.58,2841.33,2843.29,548101386,13917104108788,KOSPI
코스닥,20240717,841.28,843.10,829.09,829.41,813156789,7507164968197,KOSDAQ
코스피,20240718,2805.64,2824.35,2799.02,2824.35,657732949,15544794395517,KOSPI
코스닥,20240718,820.14,824.96,812.90,822.48,849740740,6935417923936,KOSDAQ
코스피,20240719,2800.21,2802.68,2776.99,2795.46,425629761,9581036205476,KOSPI
코스닥,20240719,820.29,828.82,819.13,828.72,851348561,6793131383346,KOSDAQ
코스피,20240722,2790.99,2795.12,2752.63,2763.51,463391535,10497216136082,KOSPI
코스닥,20240722,827.98,828.09,806.79,809.96,887998741,6640687481906,KOSDAQ
코스피,20240723,2788.83,2796.92,2765.81,2774.29,422707459,11523144064217,KOSPI
코스닥,20240723,816.30,821.93,808.79,812.12,909457657,7288783404641,KOSDAQ
코스피,20240724,2755.50,2778.31,2748.65,2758.71,468457914,11050285987480,KOSPI
코스닥,20240724,809.45,819.81,807.55,814.25,807863241,6534037043874,KOSDAQ
코스피,20240725,2721.29,2725.15,2703.86,2710.65,439572275,13669047572507,KOSPI
코스닥,20240725,802.28,803.55,794.23,797.29,1011009109,7243690314783,KOSDAQ
코스피,20240726,2724.99,2738.40,2715.75,2731.90,512962196,12924223536744,KOSPI
코스닥,20240726,799.97,802.06,795.02,797.56,756381840,5597759619460,KOSDAQ
코스피,20240729,2748.32,2776.86,2742.69,2765.53,455812988,10957222536714,KOSPI
코스닥,20240729,800.64,808.73,800.39,807.99,636479278,5342476893348,KOSDAQ
코스피,20240730,2744.40,2754.53,2732.82,2738.19,391989180,10191870078597,KOSPI
코스닥,20240730,805.17,807.38,800.36,803.78,823585581,6227801658623,KOSDAQ
코스피,20240731,2745.58,2770.70,2733.63,2770.69,556404546,12191970314331,KOSPI
코스닥,20240731,802.00,804.17,795.18,803.15,781924308,6690272634895,KOSDAQ
코스피,20240801,2787.27,2794.11,2772.97,2777.68,480197780,10901103115785,KOSPI
코스닥,20240801,807.52,815.28,807.50,813.53,631545362,6049052532174,KOSDAQ
코스피,20240802,2719.39,2725.05,2666.40,2676.19,530879071,13094854099424,KOSPI
코스닥,20240802,799.45,799.97,778.39,779.33,828385981,6501795401499,KOSDAQ
코스피,20240805,2611.30,2611.30,2386.96,2441.55,761947241,18774710450886,KOSPI
코스닥,20240805,765.57,765.57,672.57,691.28,1132838543,9022318911477,KOSDAQ
코스피,20240806,2533.34,2578.77,2491.47,2522.15,566282773,15532312745816,KOSPI
코스닥,20240806,709.04,738.77,707.72,732.87,1048883852,8350315057831,KOSDAQ
코스피,20240807,2515.27,2594.83,2510.82,2568.41,476342912,13078366953736,KOSPI
코스닥,20240807,731.82,754.41,731.44,748.54,920775949,7194309133729,KOSDAQ
코스피,20240808,2530.21,2570.34,2518.52,2556.73,494695983,11460594263066,KOSPI
코스닥,20240808,738.29,751.51,732.74,745.28,988077905,7016612636219,KOSDAQ
코스피,20240809,2603.08,2603.08,2575.90,2588.43,474167568,9717855797859,KOSPI
코스닥,20240809,759.91,768.21,759.91,764.43,828285639,7340747416419,KOSDAQ
코스피,20240812,2602.16,2622.86,2602.01,2618.30,292340703,7594626179579,KOSPI
코스닥,20240812,767.21,775.31,767.21,772.72,871252642,6802688184256,KOSDAQ
코스피,20240813,2624.50,2636.12,2607.52,2621.50,377974485,8961364156240,KOSPI
코스닥,20240813,771.98,773.90,757.19,764.86,1149272457,7587452660317,KOSDAQ
코스피,20240814,2649.11,2653.71,2632.44,2644.50,328170759,8863824925667,KOSPI
코스닥,20240814,775.11,778.66,774.17,776.83,1088877021,7580699498967,KOSDAQ
코스피,20240816,2695.49,2699.61,2680.74,2697.23,385263086,11188136449052,KOSPI
코스닥,20240816,787.34,788.86,783.88,786.33,1052821950,7939720375907,KOSDAQ
코스피,20240819,2697.97,2699.84,2664.28,2674.36,394829467,9255636253380,KOSPI
코스닥,20240819,787.32,788.79,776.71,777.47,1108221114,7507559604856,KOSDAQ
코스피,20240820,2699.74,2706.05,2686.06,2696.63,483683966,8949876624385,KOSPI
코스닥,20240820,783.73,787.95,783.35,787.44,981118119,7960119874397,KOSDAQ
코스피,20240821,2687.20,2704.98,2684.61,2701.13,416838588,9375103306842,KOSPI
코스닥,20240821,783.98,784.92,775.30,779.87,1008271286,8250285691477,KOSDAQ
코스피,20240822,2710.95,2711.38,2690.35,2707.67,441401168,8943869361450,KOSPI
코스닥,20240822,782.59,783.89,768.48,773.47,921132534,9152420981619,KOSDAQ
코스피,20240823,2690.80,2712.84,2689.54,2701.69,329965487,8283155874028,KOSPI
코스닥,20240823,765.49,774.20,764.83,773.26,888758119,7919081479869,KOSDAQ
코스피,20240826,2716.88,2718.47,2688.79,2698.01,333070263,9083737436051,KOSPI
코스닥,20240826,776.94,777.91,764.46,766.79,800147088,6597641921969,KOSDAQ
코스피,20240827,2696.24,2700.18,2681.92,2689.25,263650915,8048247034853,KOSPI
코스닥,20240827,765.10,767.37,757.08,764.95,814851536,6772336828087,KOSDAQ
코스피,20240828,2690.59,2695.51,2671.59,2689.83,280324489,10564948934770,KOSPI
코스닥,20240828,766.32,767.28,761.06,762.50,853504252,7000321623733,KOSDAQ
코스피,20240829,2657.18,2672.90,2649.56,2662.28,288272554,11461253859740,KOSPI
코스닥,20240829,756.33,758.99,754.00,756.04,816845378,7317787626492,KOSDAQ
코스피,20240830,2676.72,2686.51,2668.66,2674.31,277496407,10336704982014,KOSPI
코스닥,20240830,758.19,768.31,757.87,767.66,803390593,7387460636053,KOSDAQ
코스피,20240902,2683.80,2686.98,2658.31,2681.00,266348565,8666900978436,KOSPI
코스닥,20240902,769.85,770.01,764.15,769.21,727550022,7164028731360,KOSDAQ
코스피,20240903,2683.12,2695.59,2664.63,2664.63,303087812,8976557975346,KOSPI
코스닥,20240903,769.68,773.15,760.07,760.37,837716253,6819088017752,KOSDAQ
코스피,20240904,2589.94,2608.13,2578.07,2580.80,454835467,11367653522054,KOSPI
코스닥,20240904,738.59,741.52,729.32,731.75,992002076,6926266768195,KOSDAQ
코스피,20240905,2598.36,2615.80,2560.65,2575.50,378439830,10187449563041,KOSPI
코스닥,20240905,736.96,740.23,718.25,725.28,938246525,7035969718470,KOSDAQ
코스피,20240906,2576.66,2576.94,2529.31,2544.28,374122989,8682913427903,KOSPI
코스닥,20240906,725.88,726.48,705.67,706.59,845146705,6221834344572,KOSDAQ
코스피,20240909,2498.67,2543.22,2491.30,2535.93,269671125,7452514024874,KOSPI
코스닥,20240909,696.25,716.11,693.86,714.46,750123033,5329553414705,KOSDAQ
코스피,20240910,2542.69,2544.83,2522.48,2523.43,347186419,8420188656042,KOSPI
코스닥,20240910,717.97,719.40,706.12,706.20,815532865,5766952140620,KOSDAQ
코스피,20240911,2524.86,2526.13,2493.37,2513.37,302013502,9620958452500,KOSPI
코스닥,20240911,709.50,718.65,706.93,709.42,1027722906,6393554282496,KOSDAQ
코스피,20240912,2547.50,2572.09,2537.87,2572.09,340082884,11280779310305,KOSPI
코스닥,20240912,719.29,733.81,719.29,731.03,822152422,6199285759611,KOSDAQ
코스피,20240913,2571.81,2584.11,2562.91,2575.41,357726947,8419709000403,KOSPI
코스닥,20240913,733.36,734.35,726.37,733.20,751987496,5200816588114,KOSDAQ
코스피,20240919,2594.67,2598.68,2550.09,2580.80,384533984,12867593701743,KOSPI
코스닥,20240919,738.41,740.31,729.93,739.51,716461240,5801797391388,KOSDAQ
코스피,20240920,2603.83,2619.55,2591.40,2593.37,495382647,14273285621251,KOSPI
코스닥,20240920,746.13,750.75,745.32,748.33,710885571,6610897242572,KOSDAQ
코스피,20240923,2596.47,2603.57,2588.49,2602.01,338505875,9521095555836,KOSPI
코스닥,20240923,749.24,757.85,747.83,755.12,647419439,5959180393686,KOSDAQ
코스피,20240924,2612.45,2631.68,2597.81,2631.68,354305447,10335291026472,KOSPI
코스닥,20240924,757.37,767.37,757.23,767.35,748098986,6308748743595,KOSDAQ
코스피,20240925,2652.71,2663.36,2596.32,2596.32,453866957,11668867157127,KOSPI
코스닥,20240925,769.87,771.77,758.02,759.30,924356758,6721151715921,KOSDAQ
코스피,20240926,2630.91,2671.57,2630.30,2671.57,324496762,11600777949334,KOSPI
코스닥,20240926,764.33,779.18,764.15,779.18,916784579,6829461905194,KOSDAQ
코스피,20240927,2674.58,2681.45,2649.78,2649.78,412428104,11984764103608,KOSPI
코스닥,20240927,777.72,780.91,773.36,774.49,823266028,5912129516952,KOSDAQ
코스피,20240930,2665.24,2668.66,2593.27,2593.27,358235507,10801847348422,KOSPI
코스닥,20240930,777.06,777.20,762.67,763.88,727711642,6044257628015,KOSDAQ
코스피,20241002,2566.55,2591.61,2555.46,2561.69,350408396,9604723403233,KOSPI
코스닥,20241002,757.30,769.69,754.38,762.13,855255340,5421311028452,KOSDAQ
코스피,20241004,2563.70,2585.59,2555.57,2569.71,413732533,10011401152526,KOSPI
코스닥,20241004,763.73,775.05,763.20,768.98,820794768,5396559647272,KOSDAQ
코스피,20241007,2579.20,2611.93,2561.46,2610.38,342854085,10374799427537,KOSPI
코스닥,20241007,774.77,781.56,771.11,781.01,685678999,5434404732617,KOSDAQ
코스피,20241008,2592.65,2601.96,2581.79,2594.36,316673098,9160702229069,KOSPI
코스닥,20241008,776.37,782.85,776.20,778.24,883603966,6703594310316,KOSDAQ
코스피,20241010,2611.65,2613.61,2596.86,2599.16,617661325,13862558229487,KOSPI
코스닥,20241010,781.91,784.03,772.70,775.48,672085536,5716893200702,KOSDAQ
코스피,20241011,2612.02,2621.93,2594.43,2596.91,490399963,9545110208994,KOSPI
코스닥,20241011,779.00,781.12,769.68,770.98,828373171,6564193585683,KOSDAQ
코스피,20241014,2602.63,2628.54,2602.63,2623.29,400965052,8522782352745,KOSPI
코스닥,20241014,770.85,771.75,765.27,770.26,743930873,5797091166072,KOSDAQ
코스피,20241015,2632.37,2635.32,2615.47,2633.45,437664127,10051232886569,KOSPI
코스닥,20241015,773.37,777.00,768.13,773.81,935499692,7002007567831,KOSDAQ
코스피,20241016,2606.70,2622.33,2601.35,2610.36,436861435,10048141238209,KOSPI
코스닥,20241016,769.19,769.69,764.97,765.79,838971532,6978356057638,KOSDAQ
코스피,20241017,2620.74,2622.71,2603.52,2609.30,330822367,9950782899471,KOSPI
코스닥,20241017,768.15,769.69,763.21,765.06,790210294,6250081953739,KOSDAQ
코스피,20241018,2616.04,2618.32,2587.96,2593.82,264648249,8271905587220,KOSPI
코스닥,20241018,765.71,765.71,749.53,753.22,850327717,7319117439120,KOSDAQ
코스피,20241021,2600.77,2618.71,2594.05,2604.92,240336897,7755461176740,KOSPI
코스닥,20241021,754.35,761.62,749.64,759.95,760451911,6245013480074,KOSDAQ
코스피,20241022,2600.87,2604.16,2564.46,2570.70,342595384,8954464317117,KOSPI
코스닥,20241022,758.72,758.72,738.33,738.34,1010322410,7422855106740,KOSDAQ
코스피,20241023,2575.25,2607.79,2567.42,2599.62,350163849,9397248157011,KOSPI
코스닥,20241023,740.93,748.33,729.28,745.19,1060612456,6712296739311,KOSDAQ
코스피,20241024,2591.69,2600.26,2578.80,2581.03,342432166,9725912482806,KOSPI
코스닥,20241024,742.70,742.70,734.26,734.59,821807262,5710296375541,KOSDAQ
코스피,20241025,2597.44,2611.27,2577.00,2583.27,462066740,10276429992001,KOSPI
코스닥,20241025,739.05,739.62,725.27,727.41,738502982,5536187544581,KOSDAQ
코스피,20241028,2588.45,2612.96,2587.20,2612.43,331978812,9103683671835,KOSPI
코스닥,20241028,729.75,740.67,729.75,740.48,617902694,4974216115089,KOSDAQ
코스피,20241029,2606.94,2617.80,2595.86,2617.80,362043507,9329351663318,KOSPI
코스닥,20241029,740.05,744.18,733.28,744.18,775826877,5324935406697,KOSDAQ
코스피,20241030,2606.99,2613.47,2586.88,2593.79,486689175,9058451696806,KOSPI
코스닥,20241030,743.53,746.23,738.13,738.19,819706387,4707809769183,KOSDAQ
코스피,20241031,2575.24,2579.65,2552.36,2556.15,405869637,10971259278827,KOSPI
코스닥,20241031,734.25,743.22,728.34,743.06,778455280,5675551733089,KOSDAQ
코스피,20241101,2542.96,2559.30,2536.84,2542.36,319175276,7937322736352,KOSPI
코스닥,20241101,735.67,736.26,729.05,729.05,721464689,5436981554247,KOSDAQ
코스피,20241104,2549.04,2588.97,2542.68,2588.97,373214898,8057684343114,KOSPI
코스닥,20241104,730.50,755.00,728.11,754.08,742811991,6261685961657,KOSDAQ
코스피,20241105,2570.24,2586.73,2564.66,2576.88,310356120,7711015330277,KOSPI
코스닥,20241105,752.17,756.60,750.17,751.81,731420085,5323512824120,KOSDAQ
코스피,20241106,2591.90,2592.75,2544.04,2563.51,547387428,11787017691104,KOSPI
코스닥,20241106,757.23,761.01,737.77,743.31,1035239852,7614282400330,KOSDAQ
코스피,20241107,2557.23,2579.81,2540.48,2564.63,464621422,10805202820569,KOSPI
코스닥,20241107,743.47,743.47,727.10,733.52,773273650,6574980998374,KOSDAQ
코스피,20241108,2586.70,2593.15,2553.42,2561.15,448223481,9917837758277,KOSPI
코스닥,20241108,739.91,746.89,739.66,743.38,727172989,7181888178023,KOSDAQ
코스피,20241111,2562.05,2562.05,2525.56,2531.66,570896056,11282657786521,KOSPI
코스닥,20241111,744.86,745.42,727.04,728.84,807364753,6891757996158,KOSDAQ
코스피,20241112,2527.94,2532.44,2481.53,2482.57,734831995,12841318178562,KOSPI
코스닥,20241112,728.72,729.07,707.96,710.52,871833133,7389353332365,KOSDAQ
코스피,20241113,2468.27,2478.87,2415.77,2417.08,617945191,11202822214931,KOSPI
코스닥,20241113,708.52,712.83,689.64,689.65,826218027,6955975996962,KOSDAQ
코스피,20241114,2430.26,2441.43,2410.93,2418.86,639292349,13014187412192,KOSPI
코스닥,20241114,694.16,702.08,681.30,681.56,801410514,6847223211157,KOSDAQ
코스피,20241115,2413.05,2433.18,2390.56,2416.86,622175413,12361457495277,KOSPI
코스닥,20241115,675.64,688.91,668.38,685.42,879107381,6484787884544,KOSDAQ
코스피,20241118,2440.31,2480.01,2437.53,2469.07,443288683,10617079638800,KOSPI
코스닥,20241118,683.53,697.45,681.00,689.55,844731748,7402178367286,KOSDAQ
코스피,20241119,2469.13,2479.39,2465.15,2471.95,410503349,9083756994918,KOSPI
코스닥,20241119,690.45,691.13,682.50,686.12,881243271,7216976378207,KOSDAQ
코스피,20241120,2475.76,2489.15,2471.79,2482.29,408568948,7818467288727,KOSPI
코스닥,20241120,689.03,691.00,682.03,682.91,923707174,7836002580776,KOSDAQ
코스피,20241121,2474.62,2496.97,2474.62,2480.63,450659873,8353598822192,KOSPI
코스닥,20241121,683.10,685.91,672.83,680.67,1004988973,8511562513482,KOSDAQ
코스피,20241122,2493.42,2511.23,2492.21,2501.24,542912333,8013407498447,KOSPI
코스닥,20241122,682.37,689.99,676.06,677.01,836015447,7981649619567,KOSDAQ
코스피,20241125,2524.11,2541.76,2517.98,2534.34,564152326,13491920405506,KOSPI
코스닥,20241125,683.37,698.51,683.37,696.83,750691374,6840659666590,KOSDAQ
코스피,20241126,2521.39,2526.62,2512.21,2520.36,441350078,8707634075466,KOSPI
코스닥,20241126,697.59,699.70,689.53,693.15,813019232,6670242189244,KOSDAQ
코스피,20241127,2518.82,2526.32,2498.32,2503.06,413944549,8584073964215,KOSPI
코스닥,20241127,693.80,696.15,686.37,692.00,927570217,7249477476003,KOSDAQ
코스피,20241128,2499.69,2513.63,2495.64,2504.67,342283911,7571242893317,KOSPI
코스닥,20241128,694.96,697.91,691.61,694.39,914540969,6913655728867,KOSDAQ
코스피,20241129,2496.93,2496.93,2446.96,2455.91,383881275,9104235172772,KOSPI
코스닥,20241129,694.24,694.24,677.08,678.19,874994189,6258004097597,KOSDAQ
코스피,20241202,2479.02,2483.29,2448.45,2454.48,327524443,7589364705026,KOSPI
코스닥,20241202,684.15,687.70,675.78,675.84,717958490,6288549969010,KOSDAQ
코스피,20241203,2472.06,2500.67,2471.55,2500.10,323510282,9143215641647,KOSPI
코스닥,20241203,678.98,692.81,678.98,690.80,744982602,6193570957722,KOSDAQ
코스피,20241204,2450.76,2483.04,2442.46,2464.00,669253363,13293291159777,KOSPI
코스닥,20241204,677.59,687.94,671.60,677.15,855980275,6368728669646,KOSDAQ
코스피,20241205,2471.45,2471.45,2434.78,2441.85,518754581,9716369743895,KOSPI
코스닥,20241205,679.79,680.02,669.27,670.94,727394892,5947596016828,KOSDAQ
