company_name,stock_code,corp_code,market,industry,bsns_year,report_name,reprt_code,fs_div,fs_div_name,api_status,api_message,account_row_count,raw_file
SK하이닉스,000660,00164779,KOSPI,전기전자,2021,사업보고서,11011,OFS,별도재무제표,000,정상,125,data\raw\opendart_financial\bsns_year=2021\reprt_code=11011\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2021,반기보고서,11012,CFS,연결재무제표,000,정상,156,data\raw\opendart_financial\bsns_year=2021\reprt_code=11012\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2021,반기보고서,11012,OFS,별도재무제표,000,정상,121,data\raw\opendart_financial\bsns_year=2021\reprt_code=11012\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2021,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,146,data\raw\opendart_financial\bsns_year=2021\reprt_code=11013\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2021,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,115,data\raw\opendart_financial\bsns_year=2021\reprt_code=11013\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2021,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,157,data\raw\opendart_financial\bsns_year=2021\reprt_code=11014\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2021,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,121,data\raw\opendart_financial\bsns_year=2021\reprt_code=11014\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2022,사업보고서,11011,CFS,연결재무제표,000,정상,165,data\raw\opendart_financial\bsns_year=2022\reprt_code=11011\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2022,사업보고서,11011,OFS,별도재무제표,000,정상,126,data\raw\opendart_financial\bsns_year=2022\reprt_code=11011\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2022,반기보고서,11012,CFS,연결재무제표,000,정상,162,data\raw\opendart_financial\bsns_year=2022\reprt_code=11012\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2022,반기보고서,11012,OFS,별도재무제표,000,정상,123,data\raw\opendart_financial\bsns_year=2022\reprt_code=11012\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2022,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,156,data\raw\opendart_financial\bsns_year=2022\reprt_code=11013\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2022,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,120,data\raw\opendart_financial\bsns_year=2022\reprt_code=11013\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2022,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,162,data\raw\opendart_financial\bsns_year=2022\reprt_code=11014\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2022,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,124,data\raw\opendart_financial\bsns_year=2022\reprt_code=11014\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2023,사업보고서,11011,CFS,연결재무제표,000,정상,171,data\raw\opendart_financial\bsns_year=2023\reprt_code=11011\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2023,사업보고서,11011,OFS,별도재무제표,000,정상,130,data\raw\opendart_financial\bsns_year=2023\reprt_code=11011\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2023,반기보고서,11012,CFS,연결재무제표,000,정상,165,data\raw\opendart_financial\bsns_year=2023\reprt_code=11012\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2023,반기보고서,11012,OFS,별도재무제표,000,정상,125,data\raw\opendart_financial\bsns_year=2023\reprt_code=11012\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2023,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,156,data\raw\opendart_financial\bsns_year=2023\reprt_code=11013\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2023,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,119,data\raw\opendart_financial\bsns_year=2023\reprt_code=11013\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2023,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,165,data\raw\opendart_financial\bsns_year=2023\reprt_code=11014\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2023,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,129,data\raw\opendart_financial\bsns_year=2023\reprt_code=11014\fs_div=OFS\000660_00164779.json
